85639752290306,3.0,52.24626579,6.85493904,67.0,152.8,5.13
85640825405930,3.0,52.24621911,6.8549732,67.0,152.1,5.20024
85643001729524,3.0,52.2461879,6.85500381,67.0,155.1,4.272997
85643002793378,3.0,52.2461411,6.85504121,67.0,151.9,4.910825
85643735880148,3.0,52.24609862,6.855082,67.0,149.8,4.9708147
85644742485408,3.0,52.2460517,6.85511249,67.0,155.1,5.0502477
85645731605929,3.0,52.24600773,6.85515467,67.0,152.1,5.1114087
85646752972647,3.0,52.24596601,6.85519277,67.0,153.3,5.3327103
85647732196240,3.0,52.24592691,6.85522504,67.0,155.8,5.27
85648735409521,3.0,52.24588843,6.85526118,67.0,154.4,5.030159
85649733502646,3.0,52.24585258,6.85529556,68.0,152.7,4.951454
85650739714625,3.0,52.24581137,6.85533015,68.0,152.9,5.0501585
85651723595978,3.0,52.24576996,6.85536103,68.0,155.2,4.92001
85652724970509,3.0,52.24573002,6.855393,68.0,156.1,4.891022
85653735682123,3.0,52.24569084,6.85542353,68.0,155.1,5.062529
85654729402019,3.0,52.24564942,6.85546533,68.0,149.7,5.01016
85655730062279,3.0,52.24560973,6.85550417,69.0,151.3,4.920823
85656729895716,3.0,52.24557246,6.85553629,69.0,151.1,4.782677
85657746899779,3.0,52.24553375,6.85556696,69.0,152.7,4.9806423
85658773192070,3.0,52.24549347,6.85560538,69.0,151.9,5.031203
85659745844413,3.0,52.24545966,6.85564461,70.0,147.1,4.7743587
85660729538319,3.0,52.2454185,6.85567918,70.0,150.3,4.7700105
85661746441131,3.0,52.24537967,6.85570366,69.0,156.5,4.80001
85662816779672,3.0,52.2453368,6.8557467,69.0,151.2,5.0489206
85663734080817,3.0,52.24529383,6.85577762,69.0,153.4,4.9906406
85664730181182,3.0,52.24525486,6.85580275,69.0,157.2,4.6100435
85665736012484,3.0,52.24521213,6.85583558,69.0,154.4,5.051198
85666749890609,3.0,52.24517396,6.85586594,69.0,151.9,4.791503
85667752105191,3.0,52.2451342,6.85589702,69.0,155.8,4.7908454
85668709921753,3.0,52.24509965,6.85592333,68.0,157.7,4.162355
85669731910034,3.0,52.24505514,6.85595946,69.0,153.5,5.0216827
85670731985919,3.0,52.24501202,6.85599741,68.0,151.6,4.9700904
85671731179356,3.0,52.24497276,6.85603077,69.0,151.1,4.6100435
85672742322533,3.0,52.24492943,6.85606892,69.0,154.2,5.3063736
85673747710658,3.0,52.24487914,6.85610442,70.0,159.7,5.6001163
85674746289928,3.0,52.24483989,6.85614094,70.0,153.9,5.1851034
85675732144667,3.0,52.24480105,6.85617731,71.0,152.2,5.0016894
85676734298365,3.0,52.24476236,6.85621562,70.0,154.4,5.0800886
85677731274458,3.0,52.24472134,6.85624944,70.0,152.2,5.0731945
85678734146957,3.0,52.24467706,6.85628216,70.0,154.3,5.25
85679735918521,3.0,52.24463717,6.85631211,70.0,152.1,5.0622225
85680734920967,3.0,52.24459646,6.85635325,70.0,151.8,5.090796
85681725214300,3.0,52.2445503,6.85638675,70.0,153.0,5.2506094
85682732181852,3.0,52.24450432,6.85642159,70.0,155.8,5.143151
85683712258154,3.0,52.24446664,6.8564547,70.0,155.1,5.130156
85684721960081,3.0,52.24442658,6.85648687,71.0,152.4,5.0109982
85685727307007,3.0,52.2443902,6.85652118,71.0,151.7,5.1139126
85686731012059,3.0,52.24435348,6.85655543,71.0,151.3,5.070799
85687724613465,3.0,52.24430792,6.85658208,71.0,155.0,5.1404767
85688731508881,3.0,52.24426854,6.85661755,71.0,152.2,5.1801543
85689728405339,3.0,52.24422858,6.8566496,71.0,152.8,5.1906166
85690729434453,3.0,52.24418551,6.856684,71.0,153.3,5.1831264
85691728579765,3.0,52.24414272,6.85672097,71.0,151.3,5.2641907
85692756211953,3.0,52.24410291,6.85676111,71.0,148.0,5.0112076
85693760306848,3.0,52.24406314,6.85678203,71.0,154.1,4.821753
85694741772577,3.0,52.24402422,6.85681341,72.0,152.4,4.9474034
85695748675649,3.0,52.24398014,6.85684392,72.0,155.0,5.07142
85696743185076,3.0,52.24393496,6.85686553,72.0,161.7,5.2234564
85697730542940,3.0,52.24388206,6.85688329,71.0,166.6,5.0982547
85698732567210,3.0,52.24383685,6.85688442,71.0,175.8,5.0652246
85699702719762,3.0,52.24379432,6.85687686,71.0,181.2,4.9716997
85700713309397,3.0,52.2437485,6.85687093,71.0,181.2,5.042539
85701734675542,3.0,52.24370628,6.85687542,71.0,176.6,4.6777987
85702741791740,3.0,52.24365855,6.85687557,71.0,179.9,5.0228777
85703734518406,3.0,52.24361058,6.85686871,71.0,183.6,4.951454
85704742531166,3.0,52.2435705,6.85686939,71.0,179.3,4.5568633
85705859775073,3.0,52.24352492,6.85686429,71.0,180.4,4.6067886
85706705842260,3.0,52.24347832,6.85687403,71.0,178.8,4.5513296
85707733575228,3.0,52.24343496,6.85687293,70.0,182.6,4.81
85708700706633,3.0,52.2433895,6.85686802,70.0,185.2,4.903305
85709713243977,3.0,52.24334791,6.85685634,70.0,183.4,4.8926167
85710736732519,3.0,52.24330614,6.85685288,69.0,182.7,4.8520203
85711724940486,3.0,52.24326335,6.85683893,69.0,188.1,4.7706704
85712739784341,3.0,52.24322247,6.85684397,69.0,180.1,4.6118217
85713734479444,3.0,52.24317632,6.85684605,69.0,181.7,4.7626886
85714741381840,3.0,52.24312668,6.85684559,68.0,183.2,5.032544
85715732272048,3.0,52.2430795,6.85684084,68.0,183.5,4.7808475
85716728724130,3.0,52.243034,6.85684159,67.0,185.0,4.756017
85717728154026,3.0,52.24299292,6.85684019,67.0,180.9,4.81026
85718913661682,3.0,52.2429531,6.85684245,67.0,181.7,4.73
85719741948192,3.0,52.24290801,6.85684636,67.0,179.0,4.666176
85720742038556,3.0,52.24286532,6.85685364,67.0,178.2,4.7851124
85721746690900,3.0,52.24282341,6.85685885,68.0,177.9,4.642467
85722782430899,3.0,52.24277878,6.85686337,67.0,178.5,4.680096
85723756464285,3.0,52.24273378,6.85686451,67.0,179.8,4.6803846
85724760964961,3.0,52.24269302,6.85685337,67.0,189.1,4.5215926
85725757514596,3.0,52.24265605,6.85683729,67.0,197.2,4.165297
85726754562043,3.0,52.24261643,6.85682171,68.0,196.1,4.4300113
85727744250116,3.0,52.24258212,6.85679802,67.0,203.2,3.9798617
85728764082563,3.0,52.24254531,6.85676941,67.0,207.1,4.2600474
85729743979750,3.0,52.24251319,6.85674692,68.0,205.8,3.8510516
85730762827510,3.0,52.24247186,6.85672534,68.0,205.4,4.5016
85731748319386,3.0,52.24243566,6.85668292,67.0,206.9,4.950091
85732740184437,3.0,52.242394,6.8566553,68.0,206.8,4.931227
85733764799853,3.0,52.2423598,6.85661989,68.0,212.0,4.708938
85734750354437,3.0,52.24232347,6.85658596,69.0,209.8,4.7794247
85735792569071,3.0,52.24228349,6.85654948,69.0,208.5,4.9622674
85736743087873,3.0,52.24224801,6.85651586,69.0,208.9,4.752904
85737748654279,3.0,52.24221656,6.85648101,70.0,205.8,4.713767
85738765708133,3.0,52.24217916,6.85644742,70.0,208.7,4.729524
85739780419956,3.0,52.24214797,6.85640163,71.0,216.0,4.6956363
85740744586986,3.0,52.2421077,6.8563798,70.0,208.0,4.4654226
85741773621152,3.0,52.24206822,6.85634459,70.0,210.8,4.7320714
85742756345215,3.0,52.24202881,6.85631416,70.0,206.2,4.520896
85743806244641,3.0,52.24199493,6.85627916,69.0,210.0,4.510011
85744745173391,3.0,52.24195795,6.85624356,69.0,210.5,4.3716474
85745744048859,3.0,52.24191524,6.85620833,69.0,210.4,4.768826
85746755086723,3.0,52.24187696,6.85618532,69.0,205.4,4.240754
85747739883442,3.0,52.24184082,6.85614311,69.0,208.5,4.532483
85748818521306,3.0,52.24180607,6.85610596,69.0,209.3,4.4213686
85749751681618,3.0,52.24176903,6.85606951,70.0,211.9,4.5827937
85750731378440,3.0,52.24173055,6.8560426,70.0,205.0,4.5857716
85751760046826,3.0,52.24169201,6.85600934,71.0,207.8,4.447606
85752772742554,3.0,52.24166806,6.85597654,71.0,214.9,3.570224
85753765343595,3.0,52.24162734,6.85593759,71.0,213.2,4.2401886
85754785115835,3.0,52.24159335,6.85590012,71.0,211.3,4.4601793
85755764804064,3.0,52.24155241,6.85587121,71.0,208.5,4.4002843
85756730969844,3.0,52.24151683,6.85583651,70.0,208.1,4.5605373
85757732614636,3.0,52.24147819,6.85580195,70.0,209.5,4.680096
85758764475833,3.0,52.24144162,6.85576186,70.0,212.2,4.7
85759740478854,3.0,52.24140158,6.85572031,71.0,212.6,4.810509
85760760781458,3.0,52.24135888,6.85568636,70.0,207.5,4.96
85761734138801,3.0,52.24131475,6.85565703,70.0,206.3,5.02
85762741092238,3.0,52.24127483,6.85562218,70.0,205.7,5.00009
85763773910257,3.0,52.24123644,6.85558517,70.0,209.2,4.921016
85764742238487,3.0,52.24119776,6.8555479,70.0,209.6,5.060484
85765730604789,3.0,52.24115915,6.85551066,70.0,209.5,4.9008265
85766734925309,3.0,52.24112236,6.85547414,70.0,211.7,4.96
85767740280465,3.0,52.24108599,6.85543653,70.0,212.8,4.890368
85768731017497,3.0,52.24104602,6.85540003,70.0,211.7,4.900653
85769733260100,3.0,52.2410078,6.8553637,70.0,209.6,4.9302535
85770746202652,3.0,52.24097009,6.85533037,70.0,209.4,4.960363
85771736862026,3.0,52.24092761,6.85530263,70.0,204.3,5.06001
85772839689838,3.0,52.24088495,6.85527815,70.0,201.7,4.940091
85773727950620,3.0,52.2408426,6.85525552,70.0,200.4,4.981446
85774730520671,3.0,52.24080051,6.85523122,70.0,199.9,5.100088
85775732476973,3.0,52.2407608,6.85520754,70.0,200.0,4.8300104
85776742695827,3.0,52.2407196,6.85518252,70.0,199.5,4.7817674
85777742970097,3.0,52.24067266,6.85517593,71.0,186.4,5.1765337
85778734954992,3.0,52.24062365,6.85516609,71.0,191.2,4.8306108
85779741796190,3.0,52.24057912,6.85514859,71.0,191.4,4.9201627
85780733671554,3.0,52.24053577,6.8551279,71.0,191.5,4.9840145
85781764764835,3.0,52.24049044,6.85511149,71.0,188.7,5.1365843
85782749374418,3.0,52.24044628,6.85509695,71.0,188.8,4.8320284
85813181464615,6.0,52.23974005,6.85646271,68.0,183.2,2.8779333
85813689151125,4.0,52.23973085,6.85645436,72.0,199.8,2.7600725
85814730290083,3.0,52.23970963,6.85645768,73.0,200.3,2.9901505
85815728935760,3.0,52.23968733,6.85645767,76.0,178.0,3.010415
85816729847686,3.0,52.2396632,6.85648481,78.0,140.7,3.1599052
85817734094040,3.0,52.23964328,6.85650577,78.0,153.1,2.6746964
85818753059248,3.0,52.23962364,6.85655138,78.0,131.6,3.302181
85819732906435,3.0,52.23960539,6.85659073,78.0,126.2,3.620497
85820730361070,3.0,52.23959063,6.85663879,78.0,120.2,3.550014
85821723927892,3.0,52.23957079,6.85668472,78.0,124.5,3.320015
85822735298517,3.0,52.23954849,6.85672255,78.0,130.2,3.5301275
85823738962892,3.0,52.23952888,6.85675517,77.0,138.0,3.1902509
85824751008464,3.0,52.23951342,6.85680551,77.0,127.9,3.4432688
85825744267943,3.0,52.2395008,6.85683811,78.0,128.4,2.564995
85826746322943,3.0,52.23948901,6.85687669,78.0,125.6,2.72
85827742469505,3.0,52.23947165,6.85693037,77.0,122.2,3.2401388
85828743511692,3.0,52.2394617,6.85699051,77.0,112.8,3.4711668
85829725777994,3.0,52.2394427,6.85704259,77.0,115.6,3.2500155
85830713755024,3.0,52.23942521,6.85708634,78.0,122.8,3.3200603
85831745465232,3.0,52.23940304,6.85711271,78.0,147.3,2.6732006
85832744427784,3.0,52.23937825,6.85713647,77.0,156.1,2.591158
85833756326847,3.0,52.23935712,6.85717018,77.0,144.6,2.8568687
85834882389762,3.0,52.2393333,6.85722733,76.0,131.5,3.422426
85835732713981,3.0,52.23930512,6.85727231,76.0,123.3,3.2771482
85836731159866,3.0,52.23929221,6.85730375,75.0,123.5,2.7613401
85837725207626,3.0,52.23928568,6.85731272,76.0,123.3,1.2000417
85839391440126,3.0,52.2392709,6.85733661,76.0,123.3,1.6125137
85839735859553,3.0,52.23926331,6.85739165,77.0,121.6,2.7971592
85840732580125,3.0,52.23924881,6.85744504,77.0,121.3,3.1107876
85841762142260,3.0,52.23923474,6.85748728,77.0,122.7,2.6371195
85842755012728,3.0,52.23921914,6.85751193,76.0,123.7,2.0319448
85843755121999,3.0,52.23920689,6.85753095,76.0,123.7,1.6813388
85844731946374,5.0,52.23919504,6.85755194,76.0,123.4,1.6209874
85845750376321,6.0,52.23917533,6.85755975,75.0,123.7,1.4689112
85846751924289,8.0,52.23916193,6.85754537,75.0,209.3,1.4990665
85847739423872,8.0,52.23916519,6.85753193,76.0,253.8,1.1335784
85848754189965,9.0,52.23917126,6.85753891,77.0,303.8,1.1574109
85849741995538,9.0,52.2391607,6.85756552,77.0,0.0,0.07
85850746464027,9.0,52.23914403,6.85756008,77.0,269.0,0.98234415
85851739746163,8.0,52.23911327,6.85754447,77.0,234.8,2.8021598
85852747020277,8.0,52.23909985,6.85751183,77.0,263.9,2.9727428
85853735962464,8.0,52.23909854,6.85748717,78.0,291.5,2.4633312
85854736858870,7.0,52.23910372,6.85745125,79.0,296.0,3.3416762
85855731089129,7.0,52.23911706,6.85741385,80.0,302.0,3.1601424
85856754682879,7.0,52.23913369,6.85737698,81.0,305.4,3.513645
85857740297567,6.0,52.23914297,6.85734563,82.0,305.5,3.1212976
85858734447982,6.0,52.23915297,6.85731264,84.0,302.4,2.8524024
85859784754701,6.0,52.23916371,6.85728816,86.0,308.9,2.6432743
85861006264440,6.0,52.23915659,6.85727165,87.0,302.1,1.0962207
85861756918607,7.0,52.23916389,6.8572518,86.0,301.6,1.1515641
85862840637877,7.0,52.23918577,6.85727972,87.0,301.9,1.5966529
85863755732252,7.0,52.23918231,6.85728576,88.0,302.3,0.4666905
85864842982772,7.0,52.2391882,6.85730956,88.0,302.7,0.94191295
85865741447095,6.0,52.23920439,6.85731784,89.0,303.3,0.7851751
85866740851782,6.0,52.23920829,6.8573237,89.0,303.4,0.26
85867746503501,5.0,52.23920802,6.85732479,90.0,0.0,0.0
85868718631729,5.0,52.2392123,6.85731936,90.0,0.0,0.0
