85490450099321,3,-0.009285152,-0.0080634225,0.005375614,
85490456683228,3,0.017592918,-0.0043982323,0.005375614,
85490457676301,3,0.028588492,0.0053756125,0.0041538836,
85490459815624,3,0.015149457,0.010262534,0.0090408055,
85490484592498,3,-0.00561996,0.006597343,0.011484266,
85490487446145,3,-0.012950342,-0.011728615,0.010262536,
85490488123436,3,0.0029321536,-0.012950346,0.0090408055,
85490490812759,3,0.017592918,-0.009285154,0.015149457,
85490492105519,3,0.02003638,0.007819073,0.011484266,
85490493619738,3,0.012705997,0.007819073,0.013927727,
85490527482603,3,-0.0031764992,-0.0043982323,0.015149457,
85490529574582,3,-0.011728613,-0.0019547697,0.016371189,
85490531456144,3,0.0017104223,-0.010506883,0.015149457,
85490531747446,3,0.016371189,-0.012950346,0.02003638,
85490544018540,3,0.02125811,-0.0080634225,0.012705997,
85490544436665,3,0.0017104223,-0.003176501,0.013927727,
85490547143749,3,-0.006841691,-0.010506883,0.02003638,
85490547750832,3,-0.006841691,-0.02394592,0.01759292,
85490552621925,3,0.011484266,-0.021502458,0.01881465,
85490553169634,3,0.02003638,-0.011728615,0.01881465,
85490557049738,3,0.02370157,-0.006841693,0.01759292,
85490557687030,3,0.007819075,-0.015393805,0.026145034,
85490562221092,3,-0.00561996,-0.016615536,0.022479841,
85490569815415,3,0.0029321536,-0.021502458,0.01881465,
85490574724061,3,0.012705997,-0.02761111,0.01881465,
85490578870884,3,0.017592918,-0.020280726,0.01881465,
85490586343540,3,0.010262536,-0.015393805,0.024923302,
85490588932342,3,-7.330384E-4,-0.019058999,0.031031955,
85490594356613,3,-0.014172073,-0.025167651,0.031031955,
85490603004009,3,-7.330384E-4,-0.028832842,0.028588494,
85490606175676,3,0.013927728,-0.025167651,0.029810224,
85490610790207,3,0.027366763,-0.015393805,0.033475414,
85490620192863,3,0.015149457,-0.014172075,0.031031955,
85490621812134,3,-7.330384E-4,-0.011728615,0.023701573,
85490626787603,3,-0.0019547697,-0.021502458,0.029810224,
85490632147290,3,0.0029321536,-0.026389379,0.029810224,
85490638188019,3,0.012705997,-0.016615536,0.029810224,
85490643177029,3,0.016371189,-0.014172075,0.032253686,
85490650264738,3,0.012705997,-0.019058999,0.029810224,
85490654192446,3,0.013927728,-0.017837267,0.029810224,
85490659095363,3,0.0053756144,-0.010506883,0.026145034,
85490664426717,3,-0.0031764992,-0.009285154,0.037140608,
85490672904686,3,0.004153883,-0.012950346,0.03836234,
85490675801509,3,0.004153883,-0.014172075,0.032253686,
85490681043280,3,0.011484266,-0.006841693,0.027366763,
85490687314061,3,0.0065973448,-0.011728615,0.027366763,
85490691479738,3,0.0090408055,-0.017837267,0.023701573,
85490696830572,3,0.0017104223,-0.0080634225,0.033475414,
85490703700936,3,4.886929E-4,-0.005619962,0.03836234,
85490709567394,3,0.011484266,0.006597343,0.035918877,
85490713232186,3,0.02003638,0.0053756125,0.033475414,
85490723176144,3,0.012705997,0.009040804,0.032253686,
85490723928488,3,0.007819075,0.009040804,0.032253686,
85490729481405,3,0.0017104223,0.0017104205,0.032253686,
85490736823020,3,0.007819075,0.004153882,0.03836234,
85490741600363,3,-7.330384E-4,0.006597343,0.037140608,
85490746217603,3,0.007819075,0.018814648,0.040805798,
85490751713905,3,0.011484266,0.020036379,0.03836234,
