85490452603175,3,-0.1569064,9.845877,0.0784532,
85490458133280,3,-0.2745862,9.92433,-0.2353596,
85490485990884,3,-0.2745862,10.002783,-0.1176798,
85490488944217,3,-0.2353596,9.845877,-0.0,
85490492473384,3,-0.35303938,10.002783,-0.3138128,
85490528150155,3,-0.19613299,10.002783,-0.19613299,
85490531153071,3,-0.19613299,9.963556,-0.1569064,
85490542288227,3,-0.2745862,10.042009,-0.2353596,
85490545780416,3,-0.19613299,9.963556,-0.0784532,
85490548448749,3,-0.19613299,9.963556,-0.0,
85490554661613,3,-0.2745862,10.002783,-0.19613299,
85490557996301,3,-0.2745862,9.885103,-0.19613299,
85490570196509,3,-0.2353596,9.885103,-0.0784532,
85490577439634,3,-0.3138128,9.963556,-0.35303938,
85490587510467,3,-0.3138128,10.002783,-0.2745862,
85490596893176,3,-0.3138128,9.845877,-0.0784532,
85490607553957,3,-0.2353596,9.963556,-0.2745862,
85490620625467,3,-0.1176798,9.92433,-0.2353596,
85490627751249,3,-0.1176798,9.80665,-0.1569064,
85490639104842,3,-0.1176798,9.92433,-0.2353596,
85490647614165,3,-0.1569064,10.081236,-0.3138128,
85490657390572,3,-0.1569064,10.042009,-0.1569064,
85490669813905,3,0.0392266,10.002783,-0.1176798,
85490677575415,3,-0.1176798,10.002783,-0.1569064,
85490687790207,3,-0.0392266,10.002783,-0.0392266,
85490697869374,3,-0.0784532,9.963556,-0.1569064,
85490707608332,3,-0.1176798,9.845877,-0.1569064,
85490721819165,3,-0.1176798,9.92433,-0.1569064,
85490727377811,3,-0.1569064,9.885103,-0.1176798,
85490738018436,3,-0.1569064,9.885103,-0.0784532,
85490747648905,3,-0.0784532,9.963556,-0.0,
85490758269322,3,-0.1176798,9.885103,-0.1569064,
85490772559373,3,-0.0392266,10.002783,-0.19613299,
85490777584686,3,-0.0,10.002783,-0.1176798,
85490841011821,3,-0.0392266,9.92433,-0.1569064,
85490844445988,3,-0.0392266,10.002783,-0.0784532,
85490847858228,3,-0.0392266,9.885103,-0.1569064,
